LOC135892157	XM_065419858.1#LOC135892157
CCSAP	XM_065401923.1#CCSAP
RAB4A	XM_065400784.1#RAB4A
RAB4A	XM_065400785.1#RAB4A
RHOU	XM_065400875.1#RHOU
EXOC8	XM_065401125.1#EXOC8
SPRTN	XM_065400542.1#SPRTN
SPRTN	XM_065400543.1#SPRTN
EGLN1	XM_065400546.1#EGLN1
TSNAX	XM_065400872.1#TSNAX
DISC1	XM_065401455.1#DISC1
SIPA1L2	XM_065401456.1#SIPA1L2
LOC135876262	XM_065401457.1#LOC135876262
MAP10	XM_065401627.1#MAP10
NTPCR	XM_065400662.1#NTPCR
NTPCR	XM_065400661.1#NTPCR
PCNX2	XM_065401279.1#PCNX2
PCNX2	XM_065401278.1#PCNX2
MAP3K21	XM_065401333.1#MAP3K21
KCNK1	XM_065401871.1#KCNK1
SLC35F3	XM_065401833.1#SLC35F3
LOC135876169	XM_065401375.1#LOC135876169
LOC135876169	XM_065401373.1#LOC135876169
TARBP1	XM_065401541.1#TARBP1
IRF2BP2	XM_065400375.1#IRF2BP2
IRF2BP2	XM_065400374.1#IRF2BP2
TOMM20	XM_065400712.1#TOMM20
RBM34	XM_065401019.1#RBM34
ARID4B	XM_065401912.1#ARID4B
GGPS1	XM_065401918.1#GGPS1
TBCE	XM_065401914.1#TBCE
B3GALNT2	XM_065401917.1#B3GALNT2
B3GALNT2	XM_065401915.1#B3GALNT2
GNG4	XM_065401803.1#GNG4
LYST	XM_065400871.1#LYST
NID1	XM_065401136.1#NID1
GPR137B	XM_065401140.1#GPR137B
ERO1B	XM_065400704.1#ERO1B
EDARADD	XM_065402221.1#EDARADD
LGALS8	XM_065400805.1#LGALS8
LGALS8	XM_065400806.1#LGALS8
HEATR1	XM_065400985.1#HEATR1
ACTN2	XM_065401263.1#ACTN2
ACTN2	XM_065401251.1#ACTN2
ACTN2	XM_065401250.1#ACTN2
ACTN2	XM_065401254.1#ACTN2
ACTN2	XM_065401257.1#ACTN2
ACTN2	XM_065401259.1#ACTN2
ACTN2	XM_065401261.1#ACTN2
ACTN2	XM_065401260.1#ACTN2
ACTN2	XM_065401262.1#ACTN2
ACTN2	XM_065401256.1#ACTN2
ACTN2	XM_065401255.1#ACTN2
ACTN2	XM_065401264.1#ACTN2
MTR	XM_065400849.1#MTR
RYR2	XM_065401458.1#RYR2
CHRM3	XM_065401528.1#CHRM3
FMN2	XM_065401668.1#FMN2
GREM2	XM_065402097.1#GREM2
RGS7	XM_065400366.1#RGS7
RGS7	XM_065400369.1#RGS7
RGS7	XM_065400367.1#RGS7
RGS7	XM_065400368.1#RGS7
RGS7	XM_065400365.1#RGS7
RGS7	XM_065400364.1#RGS7
PIGM	XM_065401610.1#PIGM
OPN3	XM_065401985.1#OPN3
WDR64	XM_065401461.1#WDR64
EXO1	XM_065401652.1#EXO1
MAP1LC3C	XM_065401733.1#MAP1LC3C
LOC135876266	XM_065401462.1#LOC135876266
LOC135876267	XM_065401463.1#LOC135876267
PLD5	XM_065401866.1#PLD5
LOC135876268	XM_065401464.1#LOC135876268
CEP170	XM_065401011.1#CEP170
SDCCAG8	XM_065401267.1#SDCCAG8
AKT3	XM_065400868.1#AKT3
AKT3	XM_065400869.1#AKT3
ZBTB18	XM_065401660.1#ZBTB18
ZBTB18	XM_065401659.1#ZBTB18
SPMIP3	XM_065400774.1#SPMIP3
ADSS2	XM_065400679.1#ADSS2
CATSPERE	XM_065400678.1#CATSPERE
LOC135876269	XM_065401465.1#LOC135876269
DESI2	XM_065401989.1#DESI2
LOC135875898	XM_065400972.1#LOC135875898
HNRNPU	XM_065402151.1#HNRNPU
HNRNPU	XM_065402150.1#HNRNPU
EFCAB2	XM_065401466.1#EFCAB2
KIF26B	XM_065401573.1#KIF26B
SMYD3	XM_065401517.1#SMYD3
TFB2M	XM_065401588.1#TFB2M
CNST	XM_065401038.1#CNST
SCCPDH	XM_065401233.1#SCCPDH
LOC135876272	XM_065401467.1#LOC135876272
AHCTF1	XM_065400919.1#AHCTF1
SRD5A2	XM_065402089.1#SRD5A2
MEMO1	XM_065400842.1#MEMO1
DPY30	XM_065401289.1#DPY30
DPY30	XM_065401290.1#DPY30
SPAST	XM_065400778.1#SPAST
SPAST	XM_065400779.1#SPAST
SLC30A6	XM_065400768.1#SLC30A6
QPCT	XM_065401347.1#QPCT
PRKD3	XM_065400796.1#PRKD3
PRKD3	XM_065400797.1#PRKD3
PRKD3	XM_065400798.1#PRKD3
NDUFAF7	XM_065401342.1#NDUFAF7
CEBPZ	XM_065400432.1#CEBPZ
CEBPZ	XM_065400433.1#CEBPZ
CEBPZ	XM_065400431.1#CEBPZ
CEBPZOS	XM_065400435.1#CEBPZOS
CEBPZOS	XM_065400436.1#CEBPZOS
CEBPZOS	XM_065400440.1#CEBPZOS
CEBPZOS	XM_065400437.1#CEBPZOS
CEBPZOS	XM_065400438.1#CEBPZOS
SULT6B1	XM_065401378.1#SULT6B1
CRIM1	XM_065401910.1#CRIM1
FEZ2	XM_065401113.1#FEZ2
LOC135875586	XM_065400515.1#LOC135875586
LOC135875467	XM_065400305.1#LOC135875467
VIT	XM_065401583.1#VIT
STRN	XM_065400689.1#STRN
HEATR5B	XM_065400371.1#HEATR5B
GPATCH11	XM_065400373.1#GPATCH11
GPATCH11	XM_065400372.1#GPATCH11
EIF2AK2	XM_065401187.1#EIF2AK2
EIF2AK2	XM_065401189.1#EIF2AK2
EIF2AK2	XM_065401191.1#EIF2AK2
EIF2AK2	XM_065401190.1#EIF2AK2
LOC135876101	XM_065401280.1#LOC135876101
LOC135876139	XM_065401335.1#LOC135876139
NANP	XM_065401106.1#NANP
LOC135876459	XM_065401675.1#LOC135876459
RMDN2	XM_065401469.1#RMDN2
CDC42EP3	XM_065401905.1#CDC42EP3
YIPF4	XM_065400800.1#YIPF4
YIPF4	XM_065400801.1#YIPF4
BIRC6	XM_065402120.1#BIRC6
TTC27	XM_065401810.1#TTC27
LTBP1	XM_065401641.1#LTBP1
RASGRP3	XM_065401470.1#RASGRP3
FAM98A	XM_065401207.1#FAM98A
ZNF318	XM_065401044.1#ZNF318
ABCC10	XM_065400461.1#ABCC10
DLK2	XM_065402046.1#DLK2
TJAP1	XM_065401886.1#TJAP1
LRRC73	XM_065402103.1#LRRC73
YIPF3	XM_065400862.1#YIPF3
POLR1C	XM_065400646.1#POLR1C
XPO5	XM_065400750.1#XPO5
XPO5	XM_065400749.1#XPO5
POLH	XM_065401210.1#POLH
GTPBP2	XM_065400867.1#GTPBP2
MAD2L1BP	XM_065401856.1#MAD2L1BP
LOC135875626	XM_065400574.1#LOC135875626
RSPH9	XM_065402110.1#RSPH9
RSPH9	XM_065402111.1#RSPH9
MRPS18A	XM_065401192.1#MRPS18A
VEGFA	XM_065400770.1#VEGFA
VEGFA	XM_065400771.1#VEGFA
VEGFA	XM_065400772.1#VEGFA
MRPL14	XM_065401537.1#MRPL14
TMEM63B	XM_065401639.1#TMEM63B
CAPN11	XM_065401072.1#CAPN11
LOC135876276	XM_065401471.1#LOC135876276
SLC29A1	XM_065400361.1#SLC29A1
HSP90AB1	XM_065401878.1#HSP90AB1
SLC35B2	XM_065401239.1#SLC35B2
SLC35B2	XM_065401238.1#SLC35B2
NFKBIE	XM_065402015.1#NFKBIE
TMEM151B	XM_065401472.1#TMEM151B
TCTE1	XM_065402080.1#TCTE1
AARS2	XM_065401042.1#AARS2
RNF8	XM_065401836.1#RNF8
CMTR1	XM_065400769.1#CMTR1
CCDC167	XM_065401568.1#CCDC167
CCDC167	XM_065401567.1#CCDC167
MDGA1	XM_065401807.1#MDGA1
ZFAND3	XM_065400535.1#ZFAND3
ZFAND3	XM_065400536.1#ZFAND3
BTBD9	XM_065401988.1#BTBD9
GLO1	XM_065400767.1#GLO1
GLO1	XM_065400766.1#GLO1
DNAH8	XM_065401473.1#DNAH8
GLP1R	XM_065401474.1#GLP1R
SAYSD1	XM_065400296.1#SAYSD1
KCNK5	XM_065402052.1#KCNK5
KCNK17	XM_065401589.1#KCNK17
KCNK16	XM_065401590.1#KCNK16
KIF6	XM_065401377.1#KIF6
DAAM2	XM_065401898.1#DAAM2
DAAM2	XM_065401899.1#DAAM2
DAAM2	XM_065401900.1#DAAM2
MOCS1	XM_065401901.1#MOCS1
MOCS1	XM_065401904.1#MOCS1
MOCS1	XM_065401903.1#MOCS1
LRFN2	XM_065401671.1#LRFN2
SUPT7L	XM_065400710.1#SUPT7L
SLC4A1AP	XM_065400980.1#SLC4A1AP
LOC135875505	XM_065400362.1#LOC135875505
MRPL33	XM_065401298.1#MRPL33
RBKS	XM_065401790.1#RBKS
BABAM2	XM_065400929.1#BABAM2
BABAM2	XM_065400928.1#BABAM2
FOSL2	XM_065401835.1#FOSL2
PPP1CB	XM_065401599.1#PPP1CB
SPDYA	XM_065402095.1#SPDYA
TRMT61B	XM_065401969.1#TRMT61B
WDR43	XM_065401475.1#WDR43
TOGARAM2	XM_065401909.1#TOGARAM2
PCARE	XM_065400352.1#PCARE
CLIP4	XM_065401301.1#CLIP4
ALK	XM_065401476.1#ALK
LOC135876744	XM_065402078.1#LOC135876744
LOC135876744	XM_065402075.1#LOC135876744
LOC135876744	XM_065402077.1#LOC135876744
LOC135876744	XM_065402079.1#LOC135876744
LOC135876744	XM_065402074.1#LOC135876744
LOC135876744	XM_065402076.1#LOC135876744
LOC135876881	XM_065402247.1#LOC135876881
DEGS1	XM_065400995.1#DEGS1
NVL	XM_065400758.1#NVL
NVL	XM_065400757.1#NVL
CNIH4	XM_065401650.1#CNIH4
CNIH4	XM_065401651.1#CNIH4
WDR26	XM_065400445.1#WDR26
CNIH3	XM_065401861.1#CNIH3
CNIH3	XM_065401863.1#CNIH3
DNAH14	XM_065401478.1#DNAH14
LBR	XM_065401942.1#LBR
LBR	XM_065401941.1#LBR
ENAH	XM_065401940.1#ENAH
SRP9	XM_065400781.1#SRP9
EPHX1	XM_065400480.1#EPHX1
TMEM63A	XM_065400430.1#TMEM63A
LOC135876765	XM_065402101.1#LOC135876765
SDE2	XM_065401244.1#SDE2
LOC135876712	XM_065402007.1#LOC135876712
LOC135876712	XM_065402006.1#LOC135876712
ACBD3	XM_065400974.1#ACBD3
MIXL1	XM_065401479.1#MIXL1
LIN9	XM_065400947.1#LIN9
LIN9	XM_065400945.1#LIN9
LIN9	XM_065400944.1#LIN9
LIN9	XM_065400943.1#LIN9
PARP1	XM_065400754.1#PARP1
STUM	XM_065401480.1#STUM
ITPKB	XM_065401611.1#ITPKB
PSEN2	XM_065400400.1#PSEN2
COQ8A	XM_065400684.1#COQ8A
COQ8A	XM_065400685.1#COQ8A
CDC42BPA	XM_065400287.1#CDC42BPA
CDC42BPA	XM_065400286.1#CDC42BPA
CDC42BPA	XM_065400285.1#CDC42BPA
CDC42BPA	XM_065400284.1#CDC42BPA
XDH	XM_065400548.1#XDH
EHD3	XM_065401049.1#EHD3
CAPN14	XM_065402109.1#CAPN14
GALNT14	XM_065401302.1#GALNT14
CAPN13	XM_065401481.1#CAPN13
LCLAT1	XM_065401896.1#LCLAT1
LBH	XM_065401099.1#LBH
LOC135876463	XM_065401680.1#LOC135876463
YPEL5	XM_065400463.1#YPEL5
YPEL5	XM_065400471.1#YPEL5
YPEL5	XM_065400473.1#YPEL5
YPEL5	XM_065400470.1#YPEL5
YPEL5	XM_065400469.1#YPEL5
YPEL5	XM_065400468.1#YPEL5
YPEL5	XM_065400466.1#YPEL5
YPEL5	XM_065400464.1#YPEL5
YPEL5	XM_065400467.1#YPEL5
YPEL5	XM_065400462.1#YPEL5
YPEL5	XM_065400474.1#YPEL5
YPEL5	XM_065400472.1#YPEL5
LOC135875497	XM_065400348.1#LOC135875497
LOC135876804	XM_065402143.1#LOC135876804
LOC135876804	XM_065402145.1#LOC135876804
LOC135876804	XM_065402144.1#LOC135876804
LOC135876770	XM_065402105.1#LOC135876770
FBXO28	XM_065401344.1#FBXO28
TP53BP2	XM_065400573.1#TP53BP2
CAPN2	XM_065401351.1#CAPN2
LOC135876118	XM_065401299.1#LOC135876118
SUSD4	XM_065401816.1#SUSD4
TLR5	XM_065401529.1#TLR5
DISP1	XM_065401592.1#DISP1
FAM177B	XM_065400292.1#FAM177B
BROX	XM_065401348.1#BROX
AIDA	XM_065401681.1#AIDA
MIA3	XM_065400939.1#MIA3
TAF1A	XM_065400977.1#TAF1A
HHIPL2	XM_065401780.1#HHIPL2
DUSP10	XM_065401181.1#DUSP10
HLX	XM_065401921.1#HLX
LOC135876043	XM_065401179.1#LOC135876043
PFN3	XM_065400280.1#PFN3
C3H1orf115	XM_065400512.1#C3H1orf115
MARK1	XM_065401712.1#MARK1
MARK1	XM_065401713.1#MARK1
RAB3GAP2	XM_065401104.1#RAB3GAP2
RAB3GAP2	XM_065401105.1#RAB3GAP2
IARS2	XM_065401074.1#IARS2
BPNT1	XM_065401084.1#BPNT1
EPRS1	XM_065400476.1#EPRS1
SLC30A10	XM_065402051.1#SLC30A10
LYPLAL1	XM_065401336.1#LYPLAL1
TGFB2	XM_065400991.1#TGFB2
RRP15	XM_065401560.1#RRP15
LOC135875648	XM_065400603.1#LOC135875648
SPATA17	XM_065401691.1#SPATA17
GPATCH2	XM_065401688.1#GPATCH2
GPATCH2	XM_065401690.1#GPATCH2
ESRRG	XM_065400566.1#ESRRG
ESRRG	XM_065400565.1#ESRRG
ESRRG	XM_065400567.1#ESRRG
USH2A	XM_065401740.1#USH2A
KCTD3	XM_065401482.1#KCTD3
VASH2	XM_065401876.1#VASH2
VASH2	XM_065401877.1#VASH2
ANGEL2	XM_065401086.1#ANGEL2
ANGEL2	XM_065401087.1#ANGEL2
RPS6KC1	XM_065401221.1#RPS6KC1
RPS6KC1	XM_065401222.1#RPS6KC1
RPS6KC1	XM_065401224.1#RPS6KC1
RPS6KC1	XM_065401225.1#RPS6KC1
RPS6KC1	XM_065401223.1#RPS6KC1
PROX1	XM_065401952.1#PROX1
SMYD2	XM_065401645.1#SMYD2
PTPN14	XM_065401516.1#PTPN14
KCNK2	XM_065401332.1#KCNK2
FLVCR1	XM_065401799.1#FLVCR1
LOC135876385	XM_065401578.1#LOC135876385
LOC135875895	XM_065400969.1#LOC135875895
LOC135875895	XM_065400968.1#LOC135875895
LOC135875895	XM_065400967.1#LOC135875895
NSL1	XM_065401021.1#NSL1
BATF3	XM_065402128.1#BATF3
ATF3	XM_065401826.1#ATF3
NENF	XM_065401522.1#NENF
PACC1	XM_065400307.1#PACC1
PACC1	XM_065400308.1#PACC1
PACC1	XM_065400309.1#PACC1
PPP2R5A	XM_065400306.1#PPP2R5A
DTL	XM_065401619.1#DTL
INTS7	XM_065400638.1#INTS7
INTS7	XM_065400637.1#INTS7
INTS7	XM_065400639.1#INTS7
INTS7	XM_065400640.1#INTS7
LPGAT1	XM_065401725.1#LPGAT1
NEK2	XM_065401813.1#NEK2
NEK2	XM_065401814.1#NEK2
NEK2	XM_065401815.1#NEK2
SLC30A1	XM_065401029.1#SLC30A1
RD3	XM_065400318.1#RD3
LOC135875916	XM_065400994.1#LOC135875916
TRAF5	XM_065401880.1#TRAF5
RCOR3	XM_065402198.1#RCOR3
RCOR3	XM_065402200.1#RCOR3
RCOR3	XM_065402199.1#RCOR3
RCOR3	XM_065402201.1#RCOR3
RCOR3	XM_065402202.1#RCOR3
RCOR3	XM_065402203.1#RCOR3
RCOR3	XM_065402204.1#RCOR3
KCNH1	XM_065401041.1#KCNH1
HHAT	XM_065401658.1#HHAT
HHAT	XM_065401657.1#HHAT
HHAT	XM_065401656.1#HHAT
HHAT	XM_065401655.1#HHAT
SERTAD4	XM_065400289.1#SERTAD4
SYT14	XM_065400833.1#SYT14
SYT14	XM_065400832.1#SYT14
SYT14	XM_065400831.1#SYT14
UTP25	XM_065401318.1#UTP25
MRPS10	XM_065401150.1#MRPS10
TRERF1	XM_065400608.1#TRERF1
UBR2	XM_065400322.1#UBR2
PRPH2	XM_065401993.1#PRPH2
TBCC	XM_065400629.1#TBCC
BICRAL	XM_065401052.1#BICRAL
PKDCC	XM_065401884.1#PKDCC
EML4	XM_065402276.1#EML4
LOC135875738	XM_065400721.1#LOC135875738
LOC135875738	XM_065400722.1#LOC135875738
KCNG3	XM_065402154.1#KCNG3
KCNG3	XM_065402153.1#KCNG3
MTA3	XM_065400884.1#MTA3
OXER1	XM_065400506.1#OXER1
HAAO	XM_065401674.1#HAAO
ZFP36L2	XM_065400577.1#ZFP36L2
THADA	XM_065400810.1#THADA
PLEKHH2	XM_065401584.1#PLEKHH2
DYNC2LI1	XM_065401633.1#DYNC2LI1
DYNC2LI1	XM_065401632.1#DYNC2LI1
ABCG5	XM_065402215.1#ABCG5
ABCG8	XM_065401722.1#ABCG8
LRPPRC	XM_065401034.1#LRPPRC
PPM1B	XM_065400429.1#PPM1B
PPM1B	XM_065400428.1#PPM1B
SLC3A1	XM_065401552.1#SLC3A1
PREPL	XM_065401801.1#PREPL
CAMKMT	XM_065401271.1#CAMKMT
SIX3	XM_065401539.1#SIX3
SIX3	XM_065401540.1#SIX3
SIX2	XM_065401638.1#SIX2
SIX2	XM_065401637.1#SIX2
SRBD1	XM_065401220.1#SRBD1
PRKCE	XM_065400343.1#PRKCE
EPAS1	XM_065401544.1#EPAS1
EPAS1	XM_065401545.1#EPAS1
TMEM247	XM_065400561.1#TMEM247
RHOQ	XM_065402194.1#RHOQ
RHOQ	XM_065402195.1#RHOQ
PIGF	XM_065402193.1#PIGF
CRIPT	XM_065402196.1#CRIPT
LOC135876462	XM_065401679.1#LOC135876462
SOCS5	XM_065401794.1#SOCS5
MCFD2	XM_065400747.1#MCFD2
TTC7A	XM_065400900.1#TTC7A
TTC7A	XM_065400899.1#TTC7A
STPG4	XM_065400317.1#STPG4
CALM2	XM_065400393.1#CALM2
EPCAM	XM_065401669.1#EPCAM
MSH2	XM_065400327.1#MSH2
MSH2	XM_065400328.1#MSH2
KCNK12	XM_065402229.1#KCNK12
SPTBN1	XM_065401235.1#SPTBN1
SPTBN1	XM_065401236.1#SPTBN1
C3H2orf73	XM_065402146.1#C3H2orf73
ACYP2	XM_065401860.1#ACYP2
PSME4	XM_065400759.1#PSME4
GPR75	XM_065402139.1#GPR75
ERLEC1	XM_065401028.1#ERLEC1
ASB3	XM_065401193.1#ASB3
CHAC2	XM_065401194.1#CHAC2
NRXN1	XM_065401750.1#NRXN1
NRXN1	XM_065401752.1#NRXN1
NRXN1	XM_065401753.1#NRXN1
NRXN1	XM_065401755.1#NRXN1
NRXN1	XM_065401766.1#NRXN1
NRXN1	XM_065401759.1#NRXN1
NRXN1	XM_065401758.1#NRXN1
NRXN1	XM_065401761.1#NRXN1
NRXN1	XM_065401767.1#NRXN1
NRXN1	XM_065401756.1#NRXN1
NRXN1	XM_065401757.1#NRXN1
NRXN1	XM_065401762.1#NRXN1
NRXN1	XM_065401754.1#NRXN1
NRXN1	XM_065401769.1#NRXN1
NRXN1	XM_065401765.1#NRXN1
NRXN1	XM_065401768.1#NRXN1
NRXN1	XM_065401770.1#NRXN1
NRXN1	XM_065401771.1#NRXN1
NRXN1	XM_065401773.1#NRXN1
NRXN1	XM_065401774.1#NRXN1
NRXN1	XM_065401775.1#NRXN1
FSHR	XM_065400920.1#FSHR
GTF2A1L	XM_065401527.1#GTF2A1L
STON1	XM_065401525.1#STON1
PPP1R21	XM_065400986.1#PPP1R21
FOXN2	XM_065401996.1#FOXN2
FBXO11	XM_065400459.1#FBXO11
FBXO11	XM_065400460.1#FBXO11
MSH6	XM_065400452.1#MSH6
EML6	XM_065401031.1#EML6
EML6	XM_065401032.1#EML6
RTN4	XM_065402226.1#RTN4
RTN4	XM_065402228.1#RTN4
RTN4	XM_065402227.1#RTN4
CLHC1	XM_065400893.1#CLHC1
RPS27A	XM_065400742.1#RPS27A
RPS27A	XM_065400743.1#RPS27A
MTIF2	XM_065401319.1#MTIF2
CCDC88A	XM_065400912.1#CCDC88A
CCDC88A	XM_065400913.1#CCDC88A
CCDC88A	XM_065400911.1#CCDC88A
CFAP36	XM_065400889.1#CFAP36
PPP4R3B	XM_065402235.1#PPP4R3B
PPP4R3B	XM_065402234.1#PPP4R3B
PNPT1	XM_065400983.1#PNPT1
EFEMP1	XM_065401550.1#EFEMP1
CCDC85A	XM_065401841.1#CCDC85A
CCDC85A	XM_065401842.1#CCDC85A
CCDC85A	XM_065401844.1#CCDC85A
VRK2	XM_065400521.1#VRK2
FANCL	XM_065400522.1#FANCL
BCL11A	XM_065400990.1#BCL11A
BCL11A	XM_065400989.1#BCL11A
PAPOLG	XM_065401489.1#PAPOLG
REL	XM_065401490.1#REL
PUS10	XM_065401524.1#PUS10
PEX13	XM_065401146.1#PEX13
SANBR	XM_065401743.1#SANBR
LOC135876312	XM_065401491.1#LOC135876312
LOC135876619	XM_065401891.1#LOC135876619
USP34	XM_065400557.1#USP34
XPO1	XM_065400809.1#XPO1
FAM161A	XM_065401928.1#FAM161A
CCT4	XM_065400388.1#CCT4
SNRPB2	XM_065400930.1#SNRPB2
SNRPB2	XM_065400931.1#SNRPB2
OTOR	XM_065400351.1#OTOR
PCSK2	XM_065401063.1#PCSK2
PCSK2	XM_065401064.1#PCSK2
BFSP1	XM_065401986.1#BFSP1
PROKR1	XM_065402222.1#PROKR1
APLF	XM_065401553.1#APLF
FBXO48	XM_065401621.1#FBXO48
LOC135875582	XM_065400508.1#LOC135875582
LOC135875582	XM_065400510.1#LOC135875582
LOC135875582	XM_065400511.1#LOC135875582
LOC135875582	XM_065400509.1#LOC135875582
PLEK	XM_065401237.1#PLEK
CNRIP1	XM_065402207.1#CNRIP1
PPP3R1	XM_065400666.1#PPP3R1
PNO1	XM_065401062.1#PNO1
DNAAF10	XM_065400663.1#DNAAF10
C1D	XM_065400443.1#C1D
C1D	XM_065400442.1#C1D
C1D	XM_065400444.1#C1D
ETAA1	XM_065401997.1#ETAA1
MEIS1	XM_065402245.1#MEIS1
SPRED2	XM_065401492.1#SPRED2
ACTR2	XM_065401701.1#ACTR2
RAB1A	XM_065402268.1#RAB1A
CEP68	XM_065402142.1#CEP68
SLC1A4	XM_065402244.1#SLC1A4
SERTAD2	XM_065401607.1#SERTAD2
AFTPH	XM_065400379.1#AFTPH
AFTPH	XM_065400377.1#AFTPH
LGALSL	XM_065401848.1#LGALSL
PELI1	XM_065401549.1#PELI1
VPS54	XM_065401133.1#VPS54
VPS54	XM_065401134.1#VPS54
UGP2	XM_065401548.1#UGP2
MDH1	XM_065400642.1#MDH1
MDH1	XM_065400644.1#MDH1
MDH1	XM_065400645.1#MDH1
MDH1	XM_065400643.1#MDH1
WDPCP	XM_065402010.1#WDPCP
OTX1	XM_065401486.1#OTX1
OTX1	XM_065401483.1#OTX1
EHBP1	XM_065400845.1#EHBP1
TMEM17	XM_065402155.1#TMEM17
B3GNT2	XM_065401202.1#B3GNT2
COMMD1	XM_065401118.1#COMMD1
COMMD1	XM_065401124.1#COMMD1
KIF16B	XM_065401493.1#KIF16B
MACROD2	XM_065401494.1#MACROD2
FLRT3	XM_065401703.1#FLRT3
SEL1L2	XM_065401852.1#SEL1L2
NDUFAF5	XM_065401162.1#NDUFAF5
ESF1	XM_065401071.1#ESF1
TASP1	XM_065401129.1#TASP1
ISM1	XM_065402106.1#ISM1
SPTLC3	XM_065401821.1#SPTLC3
BTBD3	XM_065401566.1#BTBD3
JAG1	XM_065400941.1#JAG1
SLX4IP	XM_065401711.1#SLX4IP
SLX4IP	XM_065401709.1#SLX4IP
LOC135875865	XM_065400923.1#LOC135875865
LOC135875866	XM_065400925.1#LOC135875866
MKKS	XM_065400922.1#MKKS
SNAP25	XM_065401623.1#SNAP25
SNAP25	XM_065401624.1#SNAP25
ANKEF1	XM_065401887.1#ANKEF1
LOC135875515	XM_065400380.1#LOC135875515
PAK5	XM_065400816.1#PAK5
LAMP5	XM_065402164.1#LAMP5
PLCB4	XM_065400906.1#PLCB4
PLCB4	XM_065400905.1#PLCB4
PLCB4	XM_065400908.1#PLCB4
PLCB4	XM_065400907.1#PLCB4
PLCB1	XM_065400502.1#PLCB1
TMX4	XM_065402163.1#TMX4
HAO1	XM_065401793.1#HAO1
BMP2	XM_065401037.1#BMP2
FERMT1	XM_065401197.1#FERMT1
LRRN4	XM_065400616.1#LRRN4
CRLS1	XM_065400618.1#CRLS1
MCM8	XM_065401496.1#MCM8
TRMT6	XM_065401520.1#TRMT6
CHGB	XM_065401719.1#CHGB
GPCPD1	XM_065401576.1#GPCPD1
NAPB	XM_065401514.1#NAPB
NAPB	XM_065401513.1#NAPB
NAPB	XM_065401515.1#NAPB
GZF1	XM_065401830.1#GZF1
LOC135876640	XM_065401919.1#LOC135876640
LOC135876321	XM_065401497.1#LOC135876321
CD93	XM_065401977.1#CD93
THBD	XM_065402092.1#THBD
SSTR4	XM_065401797.1#SSTR4
LOC135875584	XM_065400513.1#LOC135875584
LOC135876524	XM_065401785.1#LOC135876524
DSTN	XM_065400873.1#DSTN
RRBP1	XM_065401498.1#RRBP1
BANF2	XM_065401744.1#BANF2
SNX5	XM_065400363.1#SNX5
MGME1	XM_065401792.1#MGME1
OVOL2	XM_065401992.1#OVOL2
LOC135875490	XM_065400341.1#LOC135875490
KAT14	XM_065401683.1#KAT14
KAT14	XM_065401686.1#KAT14
KAT14	XM_065401684.1#KAT14
LOC135875633	XM_065400587.1#LOC135875633
DZANK1	XM_065400586.1#DZANK1
POLR3F	XM_065401076.1#POLR3F
RBBP9	XM_065401944.1#RBBP9
SEC23B	XM_065402135.1#SEC23B
DTD1	XM_065401779.1#DTD1
SLC24A3	XM_065401305.1#SLC24A3
RIN2	XM_065401499.1#RIN2
NAA20	XM_065400668.1#NAA20
CRNKL1	XM_065400667.1#CRNKL1
CFAP61	XM_065401500.1#CFAP61
INSM1	XM_065402232.1#INSM1
RALGAPA2	XM_065401648.1#RALGAPA2
KIZ	XM_065401784.1#KIZ
XRN2	XM_065402100.1#XRN2
NKX2-4	XM_065401908.1#NKX2-4
NKX2-2	XM_065402082.1#NKX2-2
PAX1	XM_065401501.1#PAX1
FOXA2	XM_065401460.1#FOXA2
MALL	XM_065402001.1#MALL
MALL	XM_065402000.1#MALL
NPHP1	XM_065401581.1#NPHP1
NPHP1	XM_065401582.1#NPHP1
MTLN	XM_065400518.1#MTLN
LOC135876752	XM_065402088.1#LOC135876752
TMEM178A	XM_065402132.1#TMEM178A
MAP4K3	XM_065400303.1#MAP4K3
MAP4K3	XM_065400301.1#MAP4K3
MAP4K3	XM_065400304.1#MAP4K3
SOS1	XM_065401014.1#SOS1
ARHGEF33	XM_065401504.1#ARHGEF33
MORN2	XM_065401505.1#MORN2
DHX57	XM_065401093.1#DHX57
TTBK1	XM_065401734.1#TTBK1
LOC135875868	XM_065400927.1#LOC135875868
SRF	XM_065401777.1#SRF
PTK7	XM_065401506.1#PTK7
LOC135875893	XM_065400964.1#LOC135875893
LOC135875893	XM_065400963.1#LOC135875893
KLC4	XM_065401947.1#KLC4
KLC4	XM_065401946.1#KLC4
MRPL2	XM_065400918.1#MRPL2
CUL7	XM_065401297.1#CUL7
LOC135876029	XM_065401153.1#LOC135876029
LOC135876844	XM_065402206.1#LOC135876844
RRP36	XM_065400478.1#RRP36
LOC135875491	XM_065400342.1#LOC135875491
KLHDC3	XM_065400477.1#KLHDC3
MEA1	XM_065402070.1#MEA1
PPP2R5D	XM_065402066.1#PPP2R5D
PPP2R5D	XM_065402068.1#PPP2R5D
PEX6	XM_065401507.1#PEX6
GNMT	XM_065401066.1#GNMT
GNMT	XM_065401065.1#GNMT
CNPY3	XM_065401067.1#CNPY3
PTCRA	XM_065402140.1#PTCRA
POLR1B	XM_065400804.1#POLR1B
POLR1B	XM_065400802.1#POLR1B
TTL	XM_065401090.1#TTL
